,source,target
4351, 1 3 1 2 1 g cl, en 105 en 108 en 110 en 108
4352, 1 3 1 2 2 g a, en 33 en 26 en 35 en 15 en 12
4353, 1 3 1 2 2 g t, en 252 en 236 en 257 en 242 en 239
4354, 1 3 1 2 2 g b, en 64 en 98 en 92 en 88 en 76
4355, 1 3 1 2 2 g s, en 224 en 230 en 213 en 211
4356, 1 3 1 2 2 g c, en 116 en 135 en 147 en 113
4357, 1 3 1 2 2 g l, en 174 en 188 en 200 en 172
4358, 1 3 1 2 2 g bk, en 61 en 52 en 48 en 203
4359, 1 3 1 2 2 g cl, en 109 en 110 en 108 en 108
4360, 1 3 1 2 3 g a, en 28 en 23 en 19 en 11 en 8
4361, 1 3 1 2 3 g t, en 266 en 250 en 247 en 242 en 251
4362, 1 3 1 2 3 g b, en 82 en 72 en 89 en 83 en 84
4363, 1 3 1 2 3 g s, en 212 en 218 en 211 en 215 en 217
4364, 1 3 1 2 3 g c, en 130 en 146 en 147 en 140
4365, 1 3 1 2 3 g l, en 196 en 152 en 162 en 157
4366, 1 3 1 2 3 g bk, en 36 en 52 en 205 en 59
4367, 1 3 1 2 3 g cl, en 109 en 108 en 110 en 108
4368, 1 3 1 3 1 g a, en 25 en 26 en 19 en 11 en 1
4369, 1 3 1 3 1 g t, en 252 en 264 en 233 en 240 en 232
4370, 1 3 1 3 1 g b, en 78 en 80 en 90 en 83 en 76
4371, 1 3 1 3 1 g s, en 222 en 209 en 226 en 231
4372, 1 3 1 3 1 g c, en 132 en 130 en 128 en 147
4373, 1 3 1 3 1 g l, en 177 en 163 en 194 en 187 en 176
4374, 1 3 1 3 1 g bk, en 53 en 37 en 204 en 47
4375, 1 3 1 3 1 g cl, en 105 en 110 en 108 en 106 en 101
4376, 1 3 1 3 2 g a, en 33 en 35 en 19 en 13 en 0
4377, 1 3 1 3 2 g t, en 252 en 233 en 249 en 232 en 240
4378, 1 3 1 3 2 g b, en 96 en 72 en 90 en 91 en 70
4379, 1 3 1 3 2 g s, en 212 en 216 en 230 en 206
4380, 1 3 1 3 2 g c, en 147 en 146 en 132 en 136
4381, 1 3 1 3 2 g l, en 170 en 188 en 200 en 169 en 148
4382, 1 3 1 3 2 g bk, en 205 en 202 en 36 en 59
4383, 1 3 1 3 2 g cl, en 103 en 110 en 108 en 101 en 107
4384, 1 3 1 3 3 g a, en 27 en 19 en 17 en 2 en 15
4385, 1 3 1 3 3 g t, en 253 en 235 en 262 en 239 en 256
4386, 1 3 1 3 3 g b, en 65 en 87 en 72 en 91 en 100
4387, 1 3 1 3 3 g s, en 231 en 227 en 210 en 207 en 215
4388, 1 3 1 3 3 g c, en 147 en 116 en 136 en 140
4389, 1 3 1 3 3 g l, en 156 en 193 en 168 en 179 en 187
4390, 1 3 1 3 3 g bk, en 48 en 46 en 59 en 36
4391, 1 3 1 3 3 g cl, en 105 en 108 en 110 en 106 en 107
4392, 1 3 2 1 1 g a, en 25 en 23 en 17 en 32 en 18
4393, 1 3 2 1 1 g t, en 243 en 247 en 233 en 240 en 261
4394, 1 3 2 1 1 g b, en 96 en 79 en 98 en 70 en 75
4395, 1 3 2 1 1 g s, en 208 en 212 en 222 en 225
4396, 1 3 2 1 1 g c, en 146 en 116 en 130 en 147
4397, 1 3 2 1 1 g l, en 180 en 174 en 158 en 165
4398, 1 3 2 1 1 g bk, en 204 en 62 en 55 en 41
4399, 1 3 2 1 1 g cl, en 102 en 103 en 105 en 109
4400, 1 3 2 1 2 g a, en 28 en 26 en 17 en 2 en 14
4401, 1 3 2 1 2 g t, en 255 en 236 en 262 en 241 en 256
4402, 1 3 2 1 2 g b, en 94 en 92 en 79 en 81 en 74
4403, 1 3 2 1 2 g s, en 226 en 220 en 219 en 210
4404, 1 3 2 1 2 g c, en 132 en 128 en 129 en 117
4405, 1 3 2 1 2 g l, en 154 en 196 en 175 en 165
4406, 1 3 2 1 2 g bk, en 203 en 45 en 49 en 41
4407, 1 3 2 1 2 g cl, en 105 en 102 en 104 en 103
4408, 1 3 2 1 3 g a, en 28 en 35 en 17 en 3 en 2
4409, 1 3 2 1 3 g t, en 255 en 257 en 249 en 239 en 240
4410, 1 3 2 1 3 g b, en 71 en 89 en 92 en 88 en 85
4411, 1 3 2 1 3 g s, en 212 en 219 en 216 en 215 en 217
4412, 1 3 2 1 3 g c, en 140 en 135 en 116 en 147
4413, 1 3 2 1 3 g l, en 165 en 182 en 158 en 175
4414, 1 3 2 1 3 g bk, en 44 en 45 en 49 en 55
4415, 1 3 2 1 3 g cl, en 103 en 109 en 105 en 104
4416, 1 3 2 2 1 g a, en 33 en 35 en 23 en 13 en 15
4417, 1 3 2 2 1 g t, en 252 en 257 en 235 en 240 en 244
4418, 1 3 2 2 1 g b, en 64 en 90 en 89 en 70 en 85
4419, 1 3 2 2 1 g s, en 221 en 231 en 209 en 212
4420, 1 3 2 2 1 g c, en 116 en 113 en 140 en 128
4421, 1 3 2 2 1 g l, en 177 en 197 en 198 en 161
4422, 1 3 2 2 1 g bk, en 52 en 49 en 45 en 55
4423, 1 3 2 2 1 g cl, en 104 en 108 en 110 en 108
4424, 1 3 2 2 2 g a, en 33 en 23 en 35 en 31 en 11
4425, 1 3 2 2 2 g t, en 243 en 262 en 249 en 256 en 232
4426, 1 3 2 2 2 g b, en 65 en 72 en 68 en 83 en 84
4427, 1 3 2 2 2 g s, en 231 en 213 en 206 en 210
4428, 1 3 2 2 2 g c, en 146 en 130 en 128 en 135
4429, 1 3 2 2 2 g l, en 175 en 172 en 198 en 178
4430, 1 3 2 2 2 g bk, en 205 en 62 en 60 en 45
4431, 1 3 2 2 2 g cl, en 109 en 110 en 108 en 108
4432, 1 3 2 2 3 g a, en 4 en 35 en 26 en 11 en 8
4433, 1 3 2 2 3 g t, en 263 en 264 en 257 en 239 en 256
4434, 1 3 2 2 3 g b, en 78 en 79 en 92 en 76 en 70
4435, 1 3 2 2 3 g s, en 224 en 210 en 216 en 207 en 215
4436, 1 3 2 2 3 g c, en 140 en 132 en 136 en 117
4437, 1 3 2 2 3 g l, en 184 en 194 en 200 en 152
4438, 1 3 2 2 3 g bk, en 48 en 45 en 62 en 58
4439, 1 3 2 2 3 g cl, en 105 en 110 en 108 en 108
4440, 1 3 2 3 1 g a, en 6 en 19 en 17 en 12 en 21
4441, 1 3 2 3 1 g t, en 263 en 235 en 247 en 256 en 261
4442, 1 3 2 3 1 g b, en 73 en 72 en 79 en 67 en 74
4443, 1 3 2 3 1 g s, en 221 en 212 en 226 en 208
4444, 1 3 2 3 1 g c, en 135 en 147 en 130 en 146
4445, 1 3 2 3 1 g l, en 151 en 193 en 162 en 166 en 160
4446, 1 3 2 3 1 g bk, en 203 en 55 en 45 en 62
4447, 1 3 2 3 1 g cl, en 102 en 110 en 108 en 101 en 106
4448, 1 3 2 3 2 g a, en 16 en 35 en 19 en 5 en 7
4449, 1 3 2 3 2 g t, en 254 en 249 en 262 en 240 en 244
4450, 1 3 2 3 2 g b, en 96 en 92 en 87 en 75 en 76
4451, 1 3 2 3 2 g s, en 226 en 218 en 206 en 219
4452, 1 3 2 3 2 g c, en 113 en 117 en 132 en 147
4453, 1 3 2 3 2 g l, en 174 en 192 en 157 en 159 en 190
4454, 1 3 2 3 2 g bk, en 57 en 55 en 62 en 41
4455, 1 3 2 3 2 g cl, en 102 en 108 en 110 en 107 en 106
4456, 1 3 2 3 3 g a, en 16 en 19 en 26 en 3 en 21
4457, 1 3 2 3 3 g t, en 268 en 248 en 236 en 251 en 256
4458, 1 3 2 3 3 g b, en 94 en 80 en 90 en 76 en 70
4459, 1 3 2 3 3 g s, en 226 en 227 en 216 en 228 en 215
4460, 1 3 2 3 3 g c, en 129 en 128 en 147 en 132
4461, 1 3 2 3 3 g l, en 181 en 171 en 192 en 159 en 160
4462, 1 3 2 3 3 g bk, en 52 en 41 en 45 en 62
4463, 1 3 2 3 3 g cl, en 104 en 108 en 110 en 106 en 101
4464, 1 3 3 1 1 g a, en 30 en 35 en 26 en 7 en 32
4465, 1 3 3 1 1 g t, en 266 en 246 en 233 en 244 en 242
4466, 1 3 3 1 1 g b, en 96 en 72 en 98 en 76 en 88
4467, 1 3 3 1 1 g s, en 229 en 226 en 221 en 231
4468, 1 3 3 1 1 g c, en 132 en 135 en 130 en 136
4469, 1 3 3 1 1 g l, en 199 en 181 en 151 en 185
4470, 1 3 3 1 1 g bk, en 44 en 49 en 58 en 38 en 50
4471, 1 3 3 1 1 g cl, en 102 en 103 en 105 en 104
4472, 1 3 3 1 2 g a, en 30 en 23 en 35 en 21 en 13
4473, 1 3 3 1 2 g t, en 255 en 236 en 262 en 244 en 241
4474, 1 3 3 1 2 g b, en 78 en 92 en 68 en 85 en 77
4475, 1 3 3 1 2 g s, en 208 en 219 en 216 en 211
4476, 1 3 3 1 2 g c, en 146 en 135 en 132 en 128
4477, 1 3 3 1 2 g l, en 154 en 174 en 185 en 183
4478, 1 3 3 1 2 g bk, en 61 en 49 en 55 en 54 en 42
4479, 1 3 3 1 2 g cl, en 105 en 102 en 104 en 109
4480, 1 3 3 1 3 g a, en 6 en 23 en 26 en 11 en 12
4481, 1 3 3 1 3 g t, en 253 en 257 en 237 en 251 en 240
4482, 1 3 3 1 3 g b, en 82 en 69 en 98 en 75 en 84
4483, 1 3 3 1 3 g s, en 226 en 210 en 227 en 207 en 228
4484, 1 3 3 1 3 g c, en 146 en 117 en 135 en 130
4485, 1 3 3 1 3 g l, en 177 en 154 en 156 en 199
4486, 1 3 3 1 3 g bk, en 57 en 62 en 49 en 38 en 54
4487, 1 3 3 1 3 g cl, en 102 en 103 en 105 en 104
4488, 1 3 3 2 1 g a, en 9 en 17 en 26 en 14 en 3
4489, 1 3 3 2 1 g t, en 252 en 257 en 247 en 256 en 261
4490, 1 3 3 2 1 g b, en 93 en 80 en 79 en 84 en 81
4491, 1 3 3 2 1 g s, en 222 en 226 en 231 en 208
4492, 1 3 3 2 1 g c, en 116 en 117 en 135 en 113
4493, 1 3 3 2 1 g l, en 182 en 168 en 188 en 194
4494, 1 3 3 2 1 g bk, en 53 en 49 en 62 en 54 en 38
4495, 1 3 3 2 1 g cl, en 102 en 110 en 108 en 108
4496, 1 3 3 2 2 g a, en 30 en 17 en 23 en 14 en 3
4497, 1 3 3 2 2 g t, en 266 en 236 en 235 en 251 en 261
4498, 1 3 3 2 2 g b, en 65 en 79 en 68 en 76 en 70
4499, 1 3 3 2 2 g s, en 208 en 206 en 218 en 219
4500, 1 3 3 2 2 g c, en 146 en 140 en 136 en 113
4501, 1 3 3 2 2 g l, en 156 en 188 en 172 en 149
4502, 1 3 3 2 2 g bk, en 205 en 58 en 55 en 42 en 38
4503, 1 3 3 2 2 g cl, en 103 en 110 en 108 en 108
4504, 1 3 3 2 3 g a, en 30 en 26 en 23 en 32 en 15
4505, 1 3 3 2 3 g t, en 260 en 264 en 248 en 256 en 251
4506, 1 3 3 2 3 g b, en 94 en 72 en 80 en 77 en 74
4507, 1 3 3 2 3 g s, en 212 en 206 en 218 en 217 en 215
4508, 1 3 3 2 3 g c, en 128 en 117 en 132 en 136
4509, 1 3 3 2 3 g l, en 170 en 171 en 172 en 155
4510, 1 3 3 2 3 g bk, en 57 en 55 en 41 en 50 en 51
4511, 1 3 3 2 3 g cl, en 102 en 108 en 110 en 108
4512, 1 3 3 3 1 g a, en 4 en 23 en 26 en 13 en 0
4513, 1 3 3 3 1 g t, en 255 en 259 en 264 en 232 en 244
4514, 1 3 3 3 1 g b, en 64 en 68 en 80 en 84 en 75
4515, 1 3 3 3 1 g s, en 212 en 208 en 222 en 225
4516, 1 3 3 3 1 g c, en 117 en 130 en 147 en 113
4517, 1 3 3 3 1 g l, en 186 en 192 en 197 en 148 en 169
4518, 1 3 3 3 1 g bk, en 46 en 60 en 49 en 54 en 43
4519, 1 3 3 3 1 g cl, en 102 en 108 en 110 en 106 en 101
4520, 1 3 3 3 2 g a, en 27 en 26 en 17 en 2 en 11
4521, 1 3 3 3 2 g t, en 245 en 237 en 246 en 261 en 241
4522, 1 3 3 3 2 g b, en 71 en 68 en 87 en 74 en 67
4523, 1 3 3 3 2 g s, en 226 en 206 en 211 en 218
4524, 1 3 3 3 2 g c, en 130 en 132 en 146 en 113
4525, 1 3 3 3 2 g l, en 182 en 193 en 200 en 150 en 164
4526, 1 3 3 3 2 g bk, en 46 en 62 en 49 en 50 en 54
4527, 1 3 3 3 2 g cl, en 105 en 108 en 110 en 101 en 107
4528, 1 3 3 3 3 g a, en 20 en 35 en 17 en 10 en 11
4529, 1 3 3 3 3 g t, en 255 en 247 en 236 en 232 en 244
4530, 1 3 3 3 3 g b, en 94 en 87 en 90 en 75 en 88
4531, 1 3 3 3 3 g s, en 226 en 218 en 227 en 228 en 223
4532, 1 3 3 3 3 g c, en 117 en 146 en 136 en 140
4533, 1 3 3 3 3 g l, en 183 en 178 en 157 en 190 en 176
4534, 1 3 3 3 3 g bk, en 61 en 62 en 58 en 51 en 38
4535, 1 3 3 3 3 g cl, en 103 en 108 en 110 en 101 en 107
4536, 2 1 1 1 1 g a, en 27 en 6 en 30 en 9
4537, 2 1 1 1 1 g t, en 263 en 235 en 250 en 251 en 240
4538, 2 1 1 1 1 g b, en 96 en 68 en 98 en 91 en 74
4539, 2 1 1 1 1 g s, en 224 en 222 en 229 en 226
4540, 2 1 1 1 1 g c, en 140 en 133 en 112 en 111
4541, 2 1 1 1 1 g l, en 156 en 196 en 154 en 177
4542, 2 1 1 1 1 g bk, en 56 en 39 en 205 en 203
4543, 2 1 1 1 1 g cl, en 109 en 103 en 105 en 102
4544, 2 1 1 1 2 g a, en 25 en 9 en 30 en 6
4545, 2 1 1 1 2 g t, en 243 en 250 en 235 en 240 en 239
4546, 2 1 1 1 2 g b, en 93 en 69 en 89 en 86 en 74
4547, 2 1 1 1 2 g s, en 225 en 206 en 219 en 220
4548, 2 1 1 1 2 g c, en 129 en 133 en 111 en 145
4549, 2 1 1 1 2 g l, en 151 en 180 en 182 en 154
4550, 2 1 1 1 2 g bk, en 205 en 202 en 36 en 53
4551, 2 1 1 1 2 g cl, en 102 en 103 en 105 en 109
4552, 2 1 1 1 3 g a, en 4 en 30 en 27 en 25
4553, 2 1 1 1 3 g t, en 252 en 235 en 246 en 242 en 251
4554, 2 1 1 1 3 g b, en 71 en 98 en 79 en 74 en 70
4555, 2 1 1 1 3 g s, en 222 en 210 en 220 en 228 en 207
4556, 2 1 1 1 3 g c, en 113 en 134 en 145 en 111
4557, 2 1 1 1 3 g l, en 158 en 196 en 177 en 170
4558, 2 1 1 1 3 g bk, en 204 en 36 en 203 en 48
4559, 2 1 1 1 3 g cl, en 105 en 109 en 102 en 104
4560, 2 1 1 2 1 g a, en 30 en 6 en 30 en 28
4561, 2 1 1 2 1 g t, en 268 en 257 en 233 en 251 en 256
4562, 2 1 1 2 1 g b, en 66 en 89 en 90 en 84 en 83
4563, 2 1 1 2 1 g s, en 212 en 225 en 214 en 229
4564, 2 1 1 2 1 g c, en 130 en 112 en 133 en 119
4565, 2 1 1 2 1 g l, en 199 en 162 en 188 en 171
4566, 2 1 1 2 1 g bk, en 46 en 203 en 204 en 39
4567, 2 1 1 2 1 g cl, en 104 en 110 en 108 en 108
4568, 2 1 1 2 2 g a, en 30 en 9 en 33 en 30
4569, 2 1 1 2 2 g t, en 263 en 250 en 235 en 241 en 242
4570, 2 1 1 2 2 g b, en 93 en 92 en 69 en 88 en 76
4571, 2 1 1 2 2 g s, en 208 en 227 en 213 en 230
4572, 2 1 1 2 2 g c, en 140 en 111 en 145 en 119
4573, 2 1 1 2 2 g l, en 196 en 172 en 157 en 149
4574, 2 1 1 2 2 g bk, en 40 en 52 en 204 en 57
4575, 2 1 1 2 2 g cl, en 105 en 110 en 108 en 108
4576, 2 1 1 2 3 g a, en 16 en 4 en 33 en 6
4577, 2 1 1 2 3 g t, en 245 en 262 en 236 en 242 en 251
4578, 2 1 1 2 3 g b, en 66 en 92 en 98 en 86 en 91
4579, 2 1 1 2 3 g s, en 224 en 227 en 219 en 217 en 215
4580, 2 1 1 2 3 g c, en 130 en 119 en 112 en 134
4581, 2 1 1 2 3 g l, en 156 en 168 en 152 en 171
4582, 2 1 1 2 3 g bk, en 40 en 57 en 59 en 56
4583, 2 1 1 2 3 g cl, en 103 en 108 en 110 en 108
4584, 2 1 1 3 1 g a, en 30 en 25 en 4 en 6
4585, 2 1 1 3 1 g t, en 260 en 237 en 262 en 261 en 242
4586, 2 1 1 3 1 g b, en 97 en 98 en 89 en 77 en 67
4587, 2 1 1 3 1 g s, en 222 en 229 en 225 en 221
4588, 2 1 1 3 1 g c, en 130 en 134 en 145 en 133
4589, 2 1 1 3 1 g l, en 158 en 172 en 197 en 173 en 179
4590, 2 1 1 3 1 g bk, en 202 en 61 en 37 en 204
4591, 2 1 1 3 1 g cl, en 103 en 108 en 110 en 101 en 106
4592, 2 1 1 3 2 g a, en 30 en 34 en 27 en 9
4593, 2 1 1 3 2 g t, en 255 en 233 en 248 en 261 en 256
4594, 2 1 1 3 2 g b, en 94 en 79 en 69 en 83 en 76
4595, 2 1 1 3 2 g s, en 209 en 227 en 213 en 210
4596, 2 1 1 3 2 g c, en 140 en 111 en 145 en 112
4597, 2 1 1 3 2 g l, en 170 en 197 en 172 en 179 en 189
4598, 2 1 1 3 2 g bk, en 61 en 48 en 59 en 46
4599, 2 1 1 3 2 g cl, en 109 en 110 en 108 en 101 en 106
4600, 2 1 1 3 3 g a, en 25 en 20 en 9 en 34
4601, 2 1 1 3 3 g t, en 268 en 262 en 248 en 256 en 244
4602, 2 1 1 3 3 g b, en 73 en 90 en 79 en 75 en 91
4603, 2 1 1 3 3 g s, en 224 en 210 en 227 en 228 en 217
4604, 2 1 1 3 3 g c, en 146 en 111 en 119 en 133
4605, 2 1 1 3 3 g l, en 186 en 152 en 161 en 167 en 191
4606, 2 1 1 3 3 g bk, en 40 en 48 en 205 en 201
4607, 2 1 1 3 3 g cl, en 103 en 108 en 110 en 101 en 107
4608, 2 1 2 1 1 g a, en 6 en 28 en 27 en 25
4609, 2 1 2 1 1 g t, en 243 en 262 en 259 en 251 en 241
4610, 2 1 2 1 1 g b, en 63 en 79 en 69 en 74 en 84
4611, 2 1 2 1 1 g s, en 231 en 229 en 225 en 208
4612, 2 1 2 1 1 g c, en 136 en 133 en 111 en 112
4613, 2 1 2 1 1 g l, en 183 en 180 en 154 en 156
4614, 2 1 2 1 1 g bk, en 203 en 62 en 45 en 41
4615, 2 1 2 1 1 g cl, en 103 en 104 en 105 en 102
4616, 2 1 2 1 2 g a, en 16 en 33 en 27 en 25
4617, 2 1 2 1 2 g t, en 268 en 259 en 246 en 242 en 261
4618, 2 1 2 1 2 g b, en 65 en 79 en 89 en 88 en 75
4619, 2 1 2 1 2 g s, en 225 en 230 en 213 en 206
4620, 2 1 2 1 2 g c, en 140 en 133 en 145 en 119
4621, 2 1 2 1 2 g l, en 183 en 165 en 151 en 154
4622, 2 1 2 1 2 g bk, en 44 en 49 en 58 en 60
4623, 2 1 2 1 2 g cl, en 105 en 103 en 109 en 102
4624, 2 1 2 1 3 g a, en 16 en 30 en 34 en 9
4625, 2 1 2 1 3 g t, en 269 en 249 en 259 en 261 en 239
4626, 2 1 2 1 3 g b, en 93 en 87 en 89 en 76 en 85
4627, 2 1 2 1 3 g s, en 221 en 213 en 219 en 228 en 217
4628, 2 1 2 1 3 g c, en 140 en 145 en 133 en 134
4629, 2 1 2 1 3 g l, en 170 en 180 en 174 en 158
4630, 2 1 2 1 3 g bk, en 44 en 49 en 62 en 41
4631, 2 1 2 1 3 g cl, en 103 en 102 en 109 en 104
4632, 2 1 2 2 1 g a, en 16 en 6 en 33 en 9
4633, 2 1 2 2 1 g t, en 263 en 250 en 237 en 232 en 251
4634, 2 1 2 2 1 g b, en 64 en 87 en 89 en 77 en 74
4635, 2 1 2 2 1 g s, en 208 en 225 en 221 en 209
4636, 2 1 2 2 1 g c, en 128 en 119 en 111 en 145
4637, 2 1 2 2 1 g l, en 196 en 157 en 194 en 193
4638, 2 1 2 2 1 g bk, en 203 en 49 en 41 en 55
4639, 2 1 2 2 1 g cl, en 103 en 110 en 108 en 108
4640, 2 1 2 2 2 g a, en 4 en 28 en 30 en 34
4641, 2 1 2 2 2 g t, en 266 en 233 en 246 en 240 en 241
4642, 2 1 2 2 2 g b, en 94 en 68 en 72 en 100 en 84
4643, 2 1 2 2 2 g s, en 209 en 206 en 218 en 220
4644, 2 1 2 2 2 g c, en 130 en 111 en 133 en 112
4645, 2 1 2 2 2 g l, en 158 en 161 en 152 en 198
4646, 2 1 2 2 2 g bk, en 36 en 62 en 41 en 60
4647, 2 1 2 2 2 g cl, en 104 en 110 en 108 en 108
4648, 2 1 2 2 3 g a, en 25 en 27 en 6 en 20
4649, 2 1 2 2 3 g t, en 265 en 248 en 237 en 241 en 244
4650, 2 1 2 2 3 g b, en 97 en 80 en 69 en 76 en 100
4651, 2 1 2 2 3 g s, en 222 en 230 en 210 en 207 en 223
4652, 2 1 2 2 3 g c, en 140 en 145 en 119 en 112
4653, 2 1 2 2 3 g l, en 186 en 197 en 155 en 178
4654, 2 1 2 2 3 g bk, en 202 en 58 en 62 en 41
4655, 2 1 2 2 3 g cl, en 109 en 110 en 108 en 108
4656, 2 1 2 3 1 g a, en 16 en 30 en 27 en 25
4657, 2 1 2 3 1 g t, en 245 en 248 en 249 en 256 en 261
4658, 2 1 2 3 1 g b, en 94 en 79 en 80 en 100 en 81
4659, 2 1 2 3 1 g s, en 222 en 214 en 224 en 212
4660, 2 1 2 3 1 g c, en 132 en 112 en 111 en 119
4661, 2 1 2 3 1 g l, en 156 en 178 en 161 en 166 en 190
4662, 2 1 2 3 1 g bk, en 57 en 60 en 55 en 62
4663, 2 1 2 3 1 g cl, en 103 en 108 en 110 en 107 en 101
4664, 2 1 2 3 2 g a, en 6 en 25 en 34 en 9
4665, 2 1 2 3 2 g t, en 266 en 236 en 237 en 244 en 232
4666, 2 1 2 3 2 g b, en 65 en 72 en 92 en 100 en 91
4667, 2 1 2 3 2 g s, en 221 en 210 en 219 en 227
4668, 2 1 2 3 2 g c, en 136 en 133 en 119 en 112
4669, 2 1 2 3 2 g l, en 170 en 162 en 163 en 195 en 176
4670, 2 1 2 3 2 g bk, en 40 en 49 en 41 en 58
4671, 2 1 2 3 2 g cl, en 109 en 108 en 110 en 106 en 107
4672, 2 1 2 3 3 g a, en 6 en 30 en 9 en 16
4673, 2 1 2 3 3 g t, en 265 en 262 en 257 en 261 en 244
4674, 2 1 2 3 3 g b, en 78 en 92 en 98 en 70 en 74
4675, 2 1 2 3 3 g s, en 224 en 230 en 213 en 207 en 223
4676, 2 1 2 3 3 g c, en 147 en 134 en 119 en 112
4677, 2 1 2 3 3 g l, en 156 en 157 en 197 en 167 en 179
4678, 2 1 2 3 3 g bk, en 203 en 45 en 62 en 58
4679, 2 1 2 3 3 g cl, en 105 en 110 en 108 en 107 en 101
4680, 2 1 3 1 1 g a, en 16 en 27 en 28 en 30
4681, 2 1 3 1 1 g t, en 258 en 249 en 233 en 244 en 261
4682, 2 1 3 1 1 g b, en 94 en 72 en 98 en 76 en 88
4683, 2 1 3 1 1 g s, en 229 en 221 en 231 en 224
4684, 2 1 3 1 1 g c, en 113 en 133 en 112 en 111
4685, 2 1 3 1 1 g l, en 182 en 174 en 154 en 183
4686, 2 1 3 1 1 g bk, en 53 en 60 en 62 en 42 en 54
4687, 2 1 3 1 1 g cl, en 105 en 109 en 104 en 102
4688, 2 1 3 1 2 g a, en 4 en 9 en 27 en 30
4689, 2 1 3 1 2 g t, en 252 en 248 en 236 en 256 en 240
4690, 2 1 3 1 2 g b, en 99 en 87 en 89 en 74 en 67
4691, 2 1 3 1 2 g s, en 212 en 216 en 227 en 211
4692, 2 1 3 1 2 g c, en 146 en 112 en 111 en 119
4693, 2 1 3 1 2 g l, en 174 en 186 en 185 en 180
4694, 2 1 3 1 2 g bk, en 47 en 60 en 41 en 50 en 38
4695, 2 1 3 1 2 g cl, en 104 en 102 en 103 en 102
4696, 2 1 3 1 3 g a, en 33 en 27 en 6 en 4
4697, 2 1 3 1 3 g t, en 255 en 248 en 235 en 240 en 251
4698, 2 1 3 1 3 g b, en 71 en 69 en 89 en 74 en 76
4699, 2 1 3 1 3 g s, en 221 en 210 en 213 en 207 en 223
4700, 2 1 3 1 3 g c, en 140 en 111 en 112 en 145
4701, 2 1 3 1 3 g l, en 185 en 182 en 165 en 184
4702, 2 1 3 1 3 g bk, en 201 en 60 en 62 en 43 en 50
4703, 2 1 3 1 3 g cl, en 103 en 104 en 109 en 102
4704, 2 1 3 2 1 g a, en 4 en 27 en 25 en 16
4705, 2 1 3 2 1 g t, en 268 en 236 en 264 en 244 en 251
4706, 2 1 3 2 1 g b, en 65 en 68 en 80 en 85 en 77
4707, 2 1 3 2 1 g s, en 231 en 225 en 226 en 222
4708, 2 1 3 2 1 g c, en 116 en 133 en 119 en 145
4709, 2 1 3 2 1 g l, en 158 en 171 en 198 en 197
4710, 2 1 3 2 1 g bk, en 40 en 62 en 60 en 50 en 38
4711, 2 1 3 2 1 g cl, en 105 en 108 en 110 en 108
4712, 2 1 3 2 2 g a, en 9 en 34 en 25 en 20
4713, 2 1 3 2 2 g t, en 269 en 235 en 237 en 239 en 256
4714, 2 1 3 2 2 g b, en 82 en 68 en 69 en 83 en 91
4715, 2 1 3 2 2 g s, en 208 en 211 en 227 en 213
4716, 2 1 3 2 2 g c, en 129 en 112 en 119 en 111
4717, 2 1 3 2 2 g l, en 151 en 200 en 178 en 188
4718, 2 1 3 2 2 g bk, en 56 en 62 en 41 en 50 en 43
4719, 2 1 3 2 2 g cl, en 109 en 110 en 108 en 108
4720, 2 1 3 2 3 g a, en 4 en 30 en 16 en 9
4721, 2 1 3 2 3 g t, en 245 en 264 en 235 en 239 en 240
4722, 2 1 3 2 3 g b, en 97 en 98 en 79 en 67 en 75
4723, 2 1 3 2 3 g s, en 224 en 213 en 216 en 228 en 215
4724, 2 1 3 2 3 g c, en 146 en 145 en 119 en 133
4725, 2 1 3 2 3 g l, en 158 en 163 en 194 en 200
4726, 2 1 3 2 3 g bk, en 46 en 45 en 49 en 38 en 51
4727, 2 1 3 2 3 g cl, en 103 en 110 en 108 en 108
4728, 2 1 3 3 1 g a, en 30 en 16 en 34 en 25
4729, 2 1 3 3 1 g t, en 255 en 259 en 262 en 261 en 256
4730, 2 1 3 3 1 g b, en 78 en 80 en 89 en 85 en 86
4731, 2 1 3 3 1 g s, en 208 en 221 en 224 en 214
4732, 2 1 3 3 1 g c, en 113 en 134 en 145 en 112
4733, 2 1 3 3 1 g l, en 199 en 171 en 197 en 159 en 160
4734, 2 1 3 3 1 g bk, en 204 en 41 en 62 en 43 en 54
4735, 2 1 3 3 1 g cl, en 105 en 110 en 108 en 106 en 107
4736, 2 1 3 3 2 g a, en 20 en 6 en 16 en 28
4737, 2 1 3 3 2 g t, en 234 en 264 en 235 en 256 en 241
4738, 2 1 3 3 2 g b, en 64 en 80 en 79 en 67 en 77
4739, 2 1 3 3 2 g s, en 221 en 211 en 216 en 220
4740, 2 1 3 3 2 g c, en 136 en 133 en 112 en 119
4741, 2 1 3 3 2 g l, en 186 en 197 en 155 en 187 en 150
4742, 2 1 3 3 2 g bk, en 48 en 62 en 41 en 42 en 38
4743, 2 1 3 3 2 g cl, en 105 en 108 en 110 en 106 en 107
4744, 2 1 3 3 3 g a, en 4 en 28 en 20 en 25
4745, 2 1 3 3 3 g t, en 245 en 257 en 237 en 242 en 261
4746, 2 1 3 3 3 g b, en 93 en 92 en 87 en 76 en 75
4747, 2 1 3 3 3 g s, en 222 en 216 en 210 en 217 en 215
